"scenario","region","subRegion","param","classLabel1","class1","classLabel2","class2","xLabel","x","vintage","units","value"
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2065,"Vint_2065","CO2 emissions - (MTCO2)",-146.658233333333
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2070,"Vint_2070","CO2 emissions - (MTCO2)",-155.991366666667
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2075,"Vint_2075","CO2 emissions - (MTCO2)",-164.952333333333
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-172.561766666667
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-176.505266666667
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-179.983833333333
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-182.115266666667
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-183.3381
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2045,"Vint_2045","CO2 emissions - (MTCO2)",-25.6676383333333
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",-63.6083873333333
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-85.9032716666667
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2060,"Vint_2060","CO2 emissions - (MTCO2)",-106.646159033333
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2065,"Vint_2065","CO2 emissions - (MTCO2)",-145.8341049
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2070,"Vint_2070","CO2 emissions - (MTCO2)",-200.72084538
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2075,"Vint_2075","CO2 emissions - (MTCO2)",-191.932763524333
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-181.315253976267
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-184.399944344733
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-179.449844412667
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-161.558426678
"Policycosts_1","India","India",NA,NA,NA,NA,NA,"Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-135.353099295333
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",1980,"Vint_1980","CO2 emissions - (MTCO2)",38.6213244916991
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",1985,"Vint_1985","CO2 emissions - (MTCO2)",30.8928990652312
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",29.9544922793324
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",1995,"Vint_1995","CO2 emissions - (MTCO2)",3.8823302433093
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2000,"Vint_2000","CO2 emissions - (MTCO2)",-1.44686615834116
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",-2.50655679999102
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",-35.2033522147288
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",-29.6244316713037
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",72.8551887868167
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",106.030759561809
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2030,"Vint_2030","CO2 emissions - (MTCO2)",73.851499256113
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2035,"Vint_2035","CO2 emissions - (MTCO2)",48.4953105323377
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2040,"Vint_2040","CO2 emissions - (MTCO2)",24.5212095782583
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2045,"Vint_2045","CO2 emissions - (MTCO2)",14.0286598415725
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",4.63577123333788
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",-4.09444445110365
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2060,"Vint_2060","CO2 emissions - (MTCO2)",-24.0314757438221
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2065,"Vint_2065","CO2 emissions - (MTCO2)",-29.850161769121
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2070,"Vint_2070","CO2 emissions - (MTCO2)",-33.3399233286054
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2075,"Vint_2075","CO2 emissions - (MTCO2)",-33.60681786818
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",-28.0226881552811
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",-26.2385935994879
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",-24.2346078244447
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",-23.0736216757349
"Policycosts_1","India","India","emissCO2BySector","sector","LUC","ghg","CO2","Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",-22.0784492894022
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",2.30439
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",12.8624829666667
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",22.9145766666667
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",25.5191676666667
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",29.7582483
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",34.346895
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",34.4248740733333
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2030,"Vint_2030","CO2 emissions - (MTCO2)",28.4158988666667
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2035,"Vint_2035","CO2 emissions - (MTCO2)",18.7095680566667
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2040,"Vint_2040","CO2 emissions - (MTCO2)",9.89203622
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2045,"Vint_2045","CO2 emissions - (MTCO2)",3.78052106666667
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",0.899792886666667
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",0.12405679
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2060,"Vint_2060","CO2 emissions - (MTCO2)",0.08023587
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2065,"Vint_2065","CO2 emissions - (MTCO2)",0.0476355
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2070,"Vint_2070","CO2 emissions - (MTCO2)",0.022261272
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2075,"Vint_2075","CO2 emissions - (MTCO2)",0.009392317
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",0.003743608
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",0.00224114256666667
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",0.00243840446666667
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",0.00296952846666667
"Policycosts_1","India","India","emissCO2BySector","sector","agricultural energy use","ghg","CO2","Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",0.00334390613333333
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",0.838461433333333
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",0.98551189
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",0.87933538
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",2.92569882
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",3.5248875474292
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",8.61107915887028
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2030,"Vint_2030","CO2 emissions - (MTCO2)",16.8729847515699
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2035,"Vint_2035","CO2 emissions - (MTCO2)",28.2721437576601
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2040,"Vint_2040","CO2 emissions - (MTCO2)",41.9636037508573
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2045,"Vint_2045","CO2 emissions - (MTCO2)",49.6194844059209
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",54.2784950313206
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",56.0968466137311
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2060,"Vint_2060","CO2 emissions - (MTCO2)",54.551287469572
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2065,"Vint_2065","CO2 emissions - (MTCO2)",51.0399297382697
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2070,"Vint_2070","CO2 emissions - (MTCO2)",46.2940320984728
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2075,"Vint_2075","CO2 emissions - (MTCO2)",41.5373685495704
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",35.93689798721
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",32.3023842906233
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",30.4825791567
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",29.8490477926667
"Policycosts_1","India","India","emissCO2BySector","sector","alumina","ghg","CO2","Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",29.8174583494333
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",8.096
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",24.4346666666667
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",72.3066666666667
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",102.226666666667
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",102.226666666667
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",110.338763333333
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",138.434083333333
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2030,"Vint_2030","CO2 emissions - (MTCO2)",166.435096666667
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2035,"Vint_2035","CO2 emissions - (MTCO2)",191.508863333333
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2040,"Vint_2040","CO2 emissions - (MTCO2)",213.90974
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2045,"Vint_2045","CO2 emissions - (MTCO2)",181.750488333333
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",159.116415333333
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",128.452614766667
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2060,"Vint_2060","CO2 emissions - (MTCO2)",88.8172772666667
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2065,"Vint_2065","CO2 emissions - (MTCO2)",58.4258110333333
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2070,"Vint_2070","CO2 emissions - (MTCO2)",40.2799023
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2075,"Vint_2075","CO2 emissions - (MTCO2)",29.63075423
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",21.6053994933333
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",19.1934075666667
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",18.5057011333333
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",18.7252310666667
"Policycosts_1","India","India","emissCO2BySector","sector","industry","ghg","CO2","Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",19.2812954766667
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",4.86482333333333
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",10.5006
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",8.81099633333333
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",8.63599
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",5.94586666666667
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",6.41053966666667
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",7.55261466666667
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2030,"Vint_2030","CO2 emissions - (MTCO2)",9.29336466666667
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2035,"Vint_2035","CO2 emissions - (MTCO2)",12.1942956666667
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2040,"Vint_2040","CO2 emissions - (MTCO2)",16.0214211666667
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2045,"Vint_2045","CO2 emissions - (MTCO2)",15.0941989
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",13.76870044
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",11.1826054633333
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2060,"Vint_2060","CO2 emissions - (MTCO2)",7.62755758233333
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2065,"Vint_2065","CO2 emissions - (MTCO2)",4.67417449033333
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2070,"Vint_2070","CO2 emissions - (MTCO2)",2.81315804513333
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2075,"Vint_2075","CO2 emissions - (MTCO2)",1.81260243948667
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",1.03494429253967
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",0.89803773818
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",0.787727255326
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",0.755437268197333
"Policycosts_1","India","India","emissCO2BySector","sector","chemical energy use","ghg","CO2","Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",0.772399242486667
"Policycosts_1","India","India","emissCO2BySector","sector","chemical feedstocks","ghg","CO2","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",6.48332666666667
"Policycosts_1","India","India","emissCO2BySector","sector","chemical feedstocks","ghg","CO2","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",11.9822633333333
"Policycosts_1","India","India","emissCO2BySector","sector","chemical feedstocks","ghg","CO2","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",22.2435766666667
"Policycosts_1","India","India","emissCO2BySector","sector","chemical feedstocks","ghg","CO2","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",36.6923333333333
"Policycosts_1","India","India","emissCO2BySector","sector","chemical feedstocks","ghg","CO2","Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",39.7305333333333
"Policycosts_1","India","India","emissCO2BySector","sector","chemical feedstocks","ghg","CO2","Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",44.737
"Policycosts_1","India","India","emissCO2BySector","sector","chemical feedstocks","ghg","CO2","Year",2030,"Vint_2030","CO2 emissions - (MTCO2)",50.9369666666667
"Policycosts_1","India","India","emissCO2BySector","sector","chemical feedstocks","ghg","CO2","Year",2035,"Vint_2035","CO2 emissions - (MTCO2)",57.0291333333333
"Policycosts_1","India","India","emissCO2BySector","sector","chemical feedstocks","ghg","CO2","Year",2040,"Vint_2040","CO2 emissions - (MTCO2)",63.3207666666667
"Policycosts_1","India","India","emissCO2BySector","sector","chemical feedstocks","ghg","CO2","Year",2045,"Vint_2045","CO2 emissions - (MTCO2)",61.4056666666667
"Policycosts_1","India","India","emissCO2BySector","sector","chemical feedstocks","ghg","CO2","Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",65.6725666666667
"Policycosts_1","India","India","emissCO2BySector","sector","chemical feedstocks","ghg","CO2","Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",70.7908666666667
"Policycosts_1","India","India","emissCO2BySector","sector","chemical feedstocks","ghg","CO2","Year",2060,"Vint_2060","CO2 emissions - (MTCO2)",67.7633
